"type";"begin_time";"frequency";"count";"created with version";"exported with version";"last_name";"first_name";"born";"sex";"measurement_date";"record_name"
"record";"0,00000";"2000.4";"66240";"Noraxon myoRESEARCH Software 4.2.22";"4.2.22";"MyoMetrics Demo Record";"";"";"male";"2025-12-02T15:49:38.758+01:00";"Free Capture-3"

"time";"Activity";"Marker";"FLEX.CARP.R LT (uV)"
4,93362;;;1,851604253
4,93412;;;2,15679866
4,93462;;;3,072381883
4,93512;;;3,682770699
4,93562;;;2,461993068
4,93612;;;0,9360210295
4,93662;;;0,9360210295
4,93712;;;1,851604253
4,93762;;;2,461993068
4,93812;;;2,461993068
4,93862;;;2,15679866
4,93912;;;2,15679866
4,93962;;;1,241215437
4,94012;;;0,02043780641
4,94062;;;-0,8951454167
4,94112;;;-0,589951009
4,94162;;;0,02043780641
4,94212;;;0,02043780641
4,94262;;;0,3256322141
4,94312;;;2,15679866
4,94362;;;5,819131553
4,94412;;;7,955492407
4,94462;;;6,734714776
4,94512;;;4,293159514
4,94562;;;3,682770699
4,94612;;;3,682770699
4,94662;;;2,15679866
4,94712;;;-1,81072864
4,94762;;;-5,167867125
4,94812;;;-7,914616794
4,94862;;;-14,01850495
4,94912;;;-24,0899204
4,94962;;;-29,27822533
4,95012;;;-21,64836514
4,95062;;;-5,77825594
4,95112;;;4,598353922
4,95162;;;3,072381883
4,95212;;;-4,557478309
4,95262;;;-8,219811202
4,95312;;;-4,252283901
4,95362;;;3,682770699
4,95412;;;11,6178253
4,95462;;;16,50093582
4,95512;;;16,80613023
4,95562;;;13,44899175
4,95612;;;9,786658853
4,95662;;;7,345103591
4,95712;;;5,208742737
4,95762;;;3,682770699
4,95812;;;2,767187476
4,95862;;;0,9360210295
4,95912;;;-3,336700678
4,95962;;;-9,74578324
4,96012;;;-13,40811613
4,96062;;;-11,88214409
4,96112;;;-9,135394425
4,96162;;;-8,525005609
4,96212;;;-10,66136646
4,96262;;;-12,1873385
4,96312;;;-11,88214409
4,96362;;;-10,66136646
4,96412;;;-8,830200017
4,96462;;;-6,083450348
4,96512;;;-3,031506271
4,96562;;;0,02043780641
4,96612;;;3,987965107
4,96662;;;6,429520368
4,96712;;;6,429520368
4,96762;;;6,429520368
4,96812;;;9,176270037
4,96862;;;13,44899175
4,96912;;;14,36457497
4,96962;;;10,09185326
4,97012;;;5,513937145
4,97062;;;4,293159514
4,97112;;;3,987965107
4,97162;;;1,851604253
4,97212;;;-0,2847566013
4,97262;;;0,02043780641
4,97312;;;2,461993068
4,97362;;;3,377576291
4,97412;;;2,461993068
4,97462;;;2,15679866
4,97512;;;2,15679866
4,97562;;;1,546409845
4,97612;;;0,3256322141
4,97662;;;0,6308266218
4,97712;;;2,15679866
4,97761;;;3,072381883
4,97811;;;3,072381883
4,97861;;;3,072381883
4,97911;;;3,377576291
4,97961;;;3,072381883
4,98011;;;3,072381883
4,98061;;;3,682770699
4,98111;;;3,682770699
4,98161;;;1,241215437
4,98211;;;-0,2847566013
4,98261;;;3,377576291
4,98311;;;14,05938056
4,98361;;;24,13079601
4,98411;;;26,57235128
4,98461;;;21,38404635
4,98511;;;15,5853526
4,98561;;;11,31263089
4,98611;;;6,12432596
4,98661;;;-0,8951454167
4,98711;;;-6,388644755
4,98761;;;-8,830200017
4,98811;;;-14,93408817
4,98861;;;-30,19380856
4,98911;;;-43,9275569
4,98961;;;-39,34964079
4,99011;;;-15,23928258
4,99061;;;6,429520368
4,99111;;;8,565881222
4,99161;;;-3,336700678
4,99211;;;-11,27175528
4,99261;;;-7,609422386
4,99311;;;-1,81072864
4,99361;;;-1,81072864
4,99411;;;-4,252283901
4,99461;;;-3,641895086
4,99511;;;-0,589951009
4,99561;;;0,9360210295
4,99611;;;0,6308266218
4,99661;;;0,3256322141
4,99711;;;0,02043780641
4,99761;;;-0,589951009
4,99811;;;-0,8951454167
4,99861;;;-0,2847566013
4,99911;;;-0,2847566013
4,99961;;;-0,8951454167
5,00011;;;-1,81072864
5,00061;;;-2,115923047
5,00111;;;-2,115923047
5,00161;;;-2,115923047
5,00211;;;-0,8951454167
5,00261;;;0,9360210295
5,00311;;;2,461993068
5,00361;;;1,851604253
5,00411;;;0,9360210295
5,00461;;;0,6308266218
5,00511;;;0,02043780641
5,00561;;;-1,505534232
5,00611;;;-5,167867125
5,00661;;;-9,440588832
5,00711;;;-11,88214409
5,00761;;;-11,88214409
5,00811;;;-10,66136646
5,00861;;;-9,440588832
5,00911;;;-8,219811202
5,00961;;;-6,999033571
5,01011;;;-5,167867125
5,01061;;;-2,726311863
5,01111;;;-0,589951009
5,01161;;;0,9360210295
5,01211;;;3,682770699
5,01261;;;7,955492407
5,01311;;;12,53340852
5,01361;;;16,50093582
5,01411;;;18,63729668
5,01461;;;19,24768549
5,01511;;;17,72171345
5,01561;;;13,75418615
5,01611;;;8,87107563
5,01661;;;5,208742737
5,01711;;;4,598353922
5,01761;;;5,513937145
5,01811;;;6,12432596
5,01861;;;5,208742737
5,01911;;;3,987965107
5,01961;;;3,987965107
5,02011;;;3,682770699
5,02061;;;3,072381883
5,02111;;;3,682770699
5,02161;;;6,734714776
5,02211;;;9,786658853
5,02261;;;10,70224208
5,02311;;;9,176270037
5,02361;;;7,955492407
5,02411;;;7,650297999
5,02461;;;7,039909184
5,02511;;;5,208742737
5,02561;;;3,072381883
5,02611;;;1,851604253
5,02661;;;1,851604253
5,02711;;;1,851604253
5,02761;;;1,241215437
5,02811;;;0,9360210295
5,02861;;;0,3256322141
5,02911;;;0,02043780641
5,02961;;;-0,2847566013
5,03011;;;1,546409845
5,03061;;;6,734714776
5,03111;;;10,70224208
5,03161;;;8,565881222
5,03211;;;1,851604253
5,03261;;;-3,641895086
5,03311;;;-5,473061532
5,03360;;;-6,388644755
5,03410;;;-9,135394425
5,03460;;;-12,79772732
5,03510;;;-16,1548658
5,03560;;;-21,64836514
5,03610;;;-30,19380856
5,03660;;;-34,16133586
5,03710;;;-25,31069803
5,03760;;;-7,609422386
5,03810;;;5,513937145
5,03860;;;7,039909184
5,03910;;;3,377576291
5,03960;;;3,377576291
5,04010;;;7,039909184
5,04060;;;8,260686814
5,04110;;;5,819131553
5,04160;;;3,377576291
5,04210;;;2,767187476
5,04260;;;2,461993068
5,04310;;;3,072381883
5,04360;;;7,345103591
5,04410;;;15,89054701
5,04460;;;23,21521279
5,04510;;;25,96196246
5,04560;;;25,35157365
5,04610;;;26,57235128
5,04660;;;31,15026739
5,04710;;;34,81260028
5,04760;;;32,67623943
5,04810;;;24,13079601
5,04860;;;13,14379734
5,04910;;;4,90354833
5,04960;;;1,851604253
5,05010;;;3,072381883
5,05060;;;4,293159514
5,05110;;;1,546409845
5,05160;;;-7,609422386
5,05210;;;-21,64836514
5,05260;;;-32,33016941
5,05310;;;-32,94055823
5,05360;;;-26,83667007
5,05410;;;-24,70030922
5,05460;;;-30,80419737
5,05510;;;-37,51847434
5,05560;;;-34,16133586
5,05610;;;-21,03797632
5,05660;;;-7,914616794
5,05710;;;-2,421117455
5,05760;;;-3,336700678
5,05810;;;-5,167867125
5,05860;;;-6,083450348
5,05910;;;-7,609422386
5,05960;;;-10,05097765
5,06010;;;-11,88214409
5,06060;;;-11,57694969
5,06110;;;-11,27175528
5,06160;;;-13,71331054
5,06210;;;-19,20680988
5,06260;;;-25,31069803
5,06310;;;-27,14186448
5,06360;;;-19,81719869
5,06410;;;-4,862672717
5,06460;;;9,176270037
5,06510;;;14,36457497
5,06560;;;10,70224208
5,06610;;;4,293159514
5,06660;;;-2,115923047
5,06710;;;-11,57694969
5,06760;;;-21,34317073
5,06810;;;-22,56394836
5,06860;;;-14,62889376
5,06910;;;-11,27175528
5,06960;;;-22,56394836
5,07010;;;-39,34964079
5,07060;;;-44,23275131
5,07110;;;-33,24575263
5,07160;;;-14,93408817
5,07210;;;5,819131553
5,07260;;;30,53987858
5,07310;;;49,15673745
5,07360;;;45,49440455
5,07410;;;20,46846312
5,07460;;;-2,726311863
5,07510;;;-7,609422386
5,07560;;;-0,589951009
5,07610;;;1,546409845
5,07660;;;-3,641895086
5,07710;;;-8,830200017
5,07760;;;-9,74578324
5,07810;;;-11,27175528
5,07860;;;-13,71331054
5,07910;;;-15,23928258
5,07960;;;-14,62889376
5,08010;;;-14,62889376
5,08060;;;-14,93408817
5,08110;;;-14,01850495
5,08160;;;-13,71331054
5,08210;;;-16,46006021
5,08260;;;-22,25875396
5,08310;;;-25,92108685
5,08360;;;-25,31069803
5,08410;;;-21,03797632
5,08460;;;-14,93408817
5,08510;;;-8,525005609
5,08560;;;-3,336700678
5,08610;;;0,3256322141
5,08660;;;4,293159514
5,08710;;;8,87107563
5,08760;;;12,83860293
5,08810;;;15,5853526
5,08860;;;16,50093582
5,08910;;;16,19574141
5,08960;;;14,66976938
5,09009;;;12,83860293
5,09059;;;11,92301971
5,09109;;;11,31263089
5,09159;;;11,31263089
5,09209;;;12,22821411
5,09259;;;14,97496378
5,09309;;;17,41651905
5,09359;;;17,72171345
5,09409;;;16,50093582
5,09459;;;12,83860293
5,09509;;;4,598353922
5,09559;;;-7,914616794
5,09609;;;-19,51200429
5,09659;;;-24,0899204
5,09709;;;-21,64836514
5,09759;;;-15,84967139
5,09809;;;-7,304227978
5,09859;;;3,682770699
5,09909;;;14,36457497
5,09959;;;21,68924075
5,10009;;;27,79312891
5,10059;;;35,72818351
5,10109;;;42,44246048
5,10159;;;44,88401574
5,10209;;;48,54634863
5,10259;;;59,83854172
5,10309;;;72,96190125
5,10359;;;72,96190125
5,10409;;;54,65023678
5,10459;;;31,76065621
5,10509;;;19,85807431
5,10559;;;18,63729668
5,10609;;;17,41651905
5,10659;;;12,83860293
5,10709;;;9,786658853
5,10759;;;11,31263089
5,10809;;;13,14379734
5,10859;;;10,39704767
5,10909;;;5,819131553
5,10959;;;3,987965107
5,11009;;;5,513937145
5,11059;;;7,955492407
5,11109;;;9,176270037
5,11159;;;10,09185326
5,11209;;;10,70224208
5,11259;;;9,481464445
5,11309;;;7,039909184
5,11359;;;4,90354833
5,11409;;;4,293159514
5,11459;;;4,293159514
5,11509;;;3,682770699
5,11559;;;3,072381883
5,11609;;;2,15679866
5,11659;;;1,241215437
5,11709;;;0,3256322141
5,11759;;;0,02043780641
5,11809;;;1,241215437
5,11859;;;2,15679866
5,11909;;;1,851604253
5,11959;;;0,9360210295
5,12009;;;-0,2847566013
5,12059;;;-1,200339824
5,12109;;;0,02043780641
5,12159;;;6,734714776
5,12209;;;16,50093582
5,12259;;;22,60482398
5,12309;;;21,07885194
5,12359;;;15,5853526
5,12409;;;11,31263089
5,12459;;;5,819131553
5,12509;;;-2,115923047
5,12559;;;-9,135394425
5,12609;;;-12,1873385
5,12659;;;-17,68083784
5,12709;;;-32,024975
5,12759;;;-45,45352894
5,12809;;;-41,48600164
5,12859;;;-20,73278192
5,12909;;;-4,557478309
5,12959;;;-6,693839163
5,13009;;;-17,98603225
5,13059;;;-20,73278192
5,13109;;;-13,40811613
5,13159;;;-6,999033571
5,13209;;;-6,388644755
5,13259;;;-7,609422386
5,13309;;;-6,999033571
5,13359;;;-6,388644755
5,13409;;;-5,473061532
5,13459;;;-3,031506271
5,13509;;;-0,8951454167
5,13559;;;-2,421117455
5,13609;;;-5,473061532
5,13659;;;-6,083450348
5,13709;;;-3,336700678
5,13759;;;-3,031506271
5,13809;;;-6,693839163
5,13859;;;-10,66136646
5,13909;;;-10,35617206
5,13959;;;-7,914616794
5,14009;;;-7,304227978
5,14059;;;-7,914616794
5,14109;;;-9,440588832
5,14159;;;-14,01850495
5,14209;;;-23,47953159
5,14259;;;-31,10939178
5,14309;;;-25,61589244
5,14359;;;-6,083450348
5,14409;;;12,53340852
5,14459;;;16,50093582
5,14509;;;7,345103591
5,14559;;;-1,505534232
5,14608;;;-3,336700678
5,14658;;;-1,81072864
5,14708;;;-3,031506271
5,14758;;;-5,167867125
5,14808;;;-5,77825594
5,14858;;;-5,473061532
5,14908;;;-6,388644755
5,14958;;;-7,609422386
5,15008;;;-6,999033571
5,15058;;;-5,77825594
5,15108;;;-5,473061532
5,15158;;;-5,167867125
5,15208;;;-3,031506271
5,15258;;;-2,115923047
5,15308;;;-3,947089494
5,15358;;;-6,388644755
5,15408;;;-4,557478309
5,15458;;;-0,2847566013
5,15508;;;0,9360210295
5,15558;;;-1,505534232
5,15608;;;-3,947089494
5,15658;;;-2,726311863
5,15708;;;-0,2847566013
5,15758;;;0,02043780641
5,15808;;;-0,589951009
5,15858;;;-0,2847566013
5,15908;;;0,6308266218
5,15958;;;0,6308266218
5,16008;;;-0,2847566013
5,16058;;;-1,200339824
5,16108;;;-0,589951009
5,16158;;;-0,589951009
5,16208;;;-3,031506271
5,16258;;;-5,473061532
5,16308;;;-5,167867125
5,16358;;;-3,336700678
5,16408;;;-4,557478309
5,16458;;;-10,66136646
5,16508;;;-16,76525462
5,16558;;;-19,20680988
5,16608;;;-18,90161547
5,16658;;;-17,07044902
5,16708;;;-14,62889376
5,16758;;;-11,57694969
5,16808;;;-9,440588832
5,16858;;;-6,999033571
5,16908;;;-1,81072864
5,16958;;;6,734714776
5,17008;;;14,66976938
5,17058;;;19,5528799
5,17108;;;23,82560161
5,17158;;;26,87754568
5,17208;;;22,91001838
5,17258;;;10,09185326
5,17308;;;-2,115923047
5,17358;;;-4,557478309
5,17408;;;0,6308266218
5,17458;;;3,682770699
5,17508;;;2,15679866
5,17558;;;1,851604253
5,17608;;;6,12432596
5,17658;;;13,44899175
5,17708;;;23,5204072
5,17758;;;33,28662825
5,17808;;;31,4554618
5,17858;;;13,44899175
5,17908;;;-3,641895086
5,17958;;;3,072381883
5,18008;;;31,76065621
5,18058;;;48,85154304
5,18108;;;32,06585062
5,18158;;;-3,641895086
5,18208;;;-27,44705889
5,18258;;;-31,10939178
5,18308;;;-27,44705889
5,18358;;;-27,14186448
5,18408;;;-26,83667007
5,18458;;;-24,39511481
5,18508;;;-21,95355955
5,18558;;;-15,54447699
5,18608;;;-0,8951454167
5,18658;;;14,66976938
5,18708;;;19,5528799
5,18758;;;14,05938056
5,18808;;;10,09185326
5,18858;;;9,481464445
5,18908;;;3,682770699
5,18958;;;-8,525005609
5,19008;;;-16,1548658
5,19058;;;-19,51200429
5,19108;;;-35,07691908
5,19158;;;-63,7651934
5,19208;;;-78,71971938
5,19258;;;-59,7976661
5,19308;;;-25,92108685
5,19358;;;-9,440588832
5,19408;;;-14,01850495
5,19458;;;-16,46006021
5,19508;;;-7,609422386
5,19558;;;-1,81072864
5,19608;;;-6,388644755
5,19658;;;-10,35617206
5,19708;;;-6,083450348
5,19758;;;-2,115923047
5,19808;;;-4,862672717
5,19858;;;-4,862672717
5,19908;;;3,682770699
5,19958;;;10,09185326
5,20008;;;5,208742737
5,20058;;;-0,2847566013
5,20108;;;8,87107563
5,20158;;;31,4554618
5,20208;;;50,68270948
5,20257;;;55,2606256
5,20307;;;49,46193185
5,20357;;;39,3905164
5,20407;;;29,62429535
5,20457;;;21,99443516
5,20507;;;18,02690786
5,20557;;;14,97496378
5,20607;;;8,87107563
5,20657;;;-0,589951009
5,20707;;;-14,32369936
5,20757;;;-30,19380856
5,20807;;;-42,09639046
5,20857;;;-39,9600296
5,20907;;;-24,0899204
5,20957;;;-8,219811202
5,21007;;;-6,693839163
5,21057;;;-16,46006021
5,21107;;;-22,86914277
5,21157;;;-19,51200429
5,21207;;;-13,10292172
5,21257;;;-11,57694969
5,21307;;;-12,49253291
5,21357;;;-10,66136646
5,21407;;;-5,473061532
5,21457;;;-2,421117455
5,21507;;;-3,641895086
5,21557;;;-6,388644755
5,21607;;;-7,304227978
5,21657;;;-6,083450348
5,21707;;;-4,862672717
5,21757;;;-4,557478309
5,21807;;;-3,336700678
5,21857;;;0,02043780641
5,21907;;;4,90354833
5,21957;;;7,955492407
5,22007;;;7,345103591
5,22057;;;5,208742737
5,22107;;;4,293159514
5,22157;;;5,513937145
5,22207;;;6,12432596
5,22257;;;5,513937145
5,22307;;;6,12432596
5,22357;;;9,786658853
5,22407;;;13,75418615
5,22457;;;11,92301971
5,22507;;;2,767187476
5,22557;;;-8,830200017
5,22607;;;-16,46006021
5,22657;;;-17,68083784
5,22707;;;-14,62889376
5,22757;;;-10,66136646
5,22807;;;-5,473061532
5,22857;;;1,241215437
5,22907;;;9,481464445
5,22957;;;16,19574141
5,23007;;;18,94249108
5,23057;;;18,63729668
5,23107;;;19,5528799
5,23157;;;25,35157365
5,23207;;;34,50740588
5,23257;;;41,22168285
5,23307;;;40,61129403
5,23357;;;33,59182265
5,23407;;;23,21521279
5,23457;;;13,75418615
5,23507;;;8,87107563
5,23557;;;9,786658853
5,23607;;;14,97496378
5,23657;;;19,85807431
5,23707;;;21,68924075
5,23757;;;19,24768549
5,23807;;;15,5853526
5,23857;;;12,83860293
5,23907;;;12,53340852
5,23957;;;12,83860293
5,24007;;;11,6178253
5,24057;;;8,87107563
5,24107;;;7,039909184
5,24157;;;7,039909184
5,24207;;;7,039909184
5,24257;;;5,819131553
5,24307;;;5,208742737
5,24357;;;5,513937145
5,24407;;;5,513937145
5,24457;;;4,293159514
5,24507;;;5,513937145
5,24557;;;8,87107563
5,24607;;;9,176270037
5,24657;;;5,208742737
5,24707;;;0,9360210295
5,24757;;;0,6308266218
5,24807;;;1,241215437
5,24857;;;0,3256322141
5,24907;;;1,241215437
5,24957;;;4,598353922
5,25007;;;2,461993068
5,25057;;;-8,525005609
5,25107;;;-17,37564343
5,25157;;;-10,66136646
5,25207;;;3,072381883
5,25257;;;7,650297999
5,25307;;;-0,8951454167
5,25357;;;-9,74578324
5,25407;;;-11,27175528
5,25457;;;-8,830200017
5,25507;;;-4,557478309
5,25557;;;2,15679866
5,25607;;;4,598353922
5,25657;;;-8,525005609
5,25707;;;-27,44705889
5,25757;;;-24,0899204
5,25807;;;9,481464445
5,25856;;;45,18921015
5,25906;;;51,90348712
5,25956;;;32,06585062
5,26006;;;11,31263089
5,26056;;;3,377576291
5,26106;;;1,241215437
5,26156;;;-1,81072864
5,26206;;;-3,947089494
5,26256;;;-3,031506271
5,26306;;;-3,031506271
5,26356;;;-6,083450348
5,26406;;;-9,135394425
5,26456;;;-9,440588832
5,26506;;;-8,219811202
5,26556;;;-5,167867125
5,26606;;;-0,2847566013
5,26656;;;4,293159514
5,26706;;;4,90354833
5,26756;;;2,15679866
5,26806;;;0,02043780641
5,26856;;;0,02043780641
5,26906;;;-3,031506271
5,26956;;;-9,135394425
5,27006;;;-13,10292172
5,27056;;;-13,10292172
5,27106;;;-11,88214409
5,27156;;;-10,66136646
5,27206;;;-4,557478309
5,27256;;;7,650297999
5,27306;;;18,02690786
5,27356;;;20,77365753
5,27406;;;22,91001838
5,27456;;;35,11779469
5,27506;;;53,12426475
5,27556;;;60,14373612
5,27606;;;50,37751508
5,27656;;;35,11779469
5,27706;;;25,04637924
5,27756;;;17,41651905
5,27806;;;6,12432596
5,27856;;;-6,388644755
5,27906;;;-20,73278192
5,27956;;;-45,14833453
5,28006;;;-79,6353026
5,28056;;;-99,77813351
5,28106;;;-82,07685787
5,28156;;;-40,57041842
5,28206;;;-13,71331054
5,28256;;;-18,90161547
5,28306;;;-34,16133586
5,28356;;;-35,9925023
5,28406;;;-26,53147566
5,28456;;;-19,51200429
5,28506;;;-14,62889376
5,28556;;;-5,167867125
5,28606;;;8,87107563
5,28656;;;26,57235128
5,28706;;;55,56582001
5,28756;;;97,68264827
5,28806;;;134,6111716
5,28856;;;145,9033647
5,28906;;;133,6955884
5,28956;;;115,0787295
5,29006;;;95,85148182
5,29056;;;68,68917954
5,29106;;;37,55934995
5,29156;;;17,72171345
5,29206;;;11,92301971
5,29256;;;5,513937145
5,29306;;;-13,10292172
5,29356;;;-39,34964079
5,29406;;;-61,32363814
5,29456;;;-79,3301082
5,29506;;;-96,11580062
5,29556;;;-110,4599378
5,29606;;;-119,61577
5,29656;;;-128,7716022
5,29706;;;-145,5572947
5,29756;;;-167,2260976
5,29806;;;-180,959846
5,29856;;;-173,6351802
5,29906;;;-144,9469059
5,29956;;;-107,1027993
5,30006;;;-76,27816412
5,30056;;;-61,01844373
5,30106;;;-57,96649966
5,30156;;;-57,35611084
5,30206;;;-52,77819473
5,30256;;;-42,40158486
5,30306;;;-27,44705889
5,30356;;;-10,66136646
5,30406;;;3,072381883
5,30456;;;11,00743648
5,30506;;;14,97496378
5,30556;;;18,02690786
5,30606;;;19,85807431
5,30656;;;17,41651905
5,30706;;;11,6178253
5,30756;;;7,345103591
5,30806;;;7,650297999
5,30856;;;11,6178253
5,30906;;;14,05938056
5,30956;;;11,92301971
5,31006;;;6,429520368
5,31056;;;4,293159514
5,31106;;;9,176270037
5,31156;;;16,50093582
5,31206;;;18,33210227
5,31256;;;14,66976938
5,31306;;;13,75418615
5,31356;;;18,63729668
5,31406;;;22,91001838
5,31456;;;21,99443516
5,31505;;;19,85807431
5,31555;;;19,5528799
5,31605;;;16,19574141
5,31655;;;9,176270037
5,31705;;;9,786658853
5,31755;;;26,57235128
5,31805;;;51,2930983
5,31855;;;68,99437395
5,31905;;;79,67617822
5,31955;;;90,35798249
5,32005;;;97,98784268
5,32055;;;90,66317689
5,32105;;;70,82554039
5,32155;;;54,95543119
5,32205;;;51,90348712
5,32255;;;51,90348712
5,32305;;;43,05284929
5,32355;;;25,65676805
5,32405;;;8,260686814
5,32455;;;-5,77825594
5,32505;;;-15,54447699
5,32555;;;-19,20680988
5,32605;;;-19,20680988
5,32655;;;-22,86914277
5,32705;;;-33,85614145
5,32755;;;-44,84314013
5,32805;;;-43,9275569
5,32855;;;-26,83667007
5,32905;;;-0,8951454167
5,32955;;;21,99443516
5,33005;;;36,03337792
5,33055;;;43,3580437
5,33105;;;50,37751508
5,33155;;;57,70218086
5,33205;;;58,61776409
5,33255;;;48,54634863
5,33305;;;32,98143384
5,33355;;;19,5528799
5,33405;;;8,260686814
5,33455;;;-2,115923047
5,33505;;;-6,388644755
5,33555;;;0,02043780641
5,33605;;;13,14379734
5,33655;;;21,07885194
5,33705;;;21,07885194
5,33755;;;16,50093582
5,33805;;;6,734714776
5,33855;;;-10,96656087
5,33905;;;-33,24575263
5,33955;;;-52,47300032
5,34005;;;-64,68077663
5,34055;;;-69,86908156
5,34105;;;-67,4275263
5,34155;;;-61,01844373
5,34205;;;-58,57688847
5,34255;;;-55,8301388
5,34305;;;-32,63536382
5,34355;;;20,46846312
5,34405;;;79,67617822
5,34455;;;109,5852302
5,34505;;;106,8384805
5,34555;;;97,37745386
5,34605;;;93,40992656
5,34655;;;82,72812229
5,34705;;;59,2281529
5,34755;;;36,33857232
5,34805;;;18,33210227
5,34855;;;-12,1873385
5,34905;;;-59,18727729
5,34955;;;-87,5703572
5,35005;;;-63,7651934
5,35055;;;-8,830200017
5,35105;;;23,5204072
5,35155;;;14,66976938
5,35205;;;-3,336700678
5,35255;;;-0,8951454167
5,35305;;;11,92301971
5,35355;;;8,87107563
5,35405;;;-14,01850495
5,35455;;;-40,26522401
5,35505;;;-61,32363814
5,35555;;;-78,71971938
5,35605;;;-89,09632924
5,35655;;;-86,04438517
5,35705;;;-75,6677753
5,35755;;;-70,47947037
5,35805;;;-69,25869274
5,35855;;;-61,62883255
5,35905;;;-50,03144506
5,35955;;;-48,20027861
5,36005;;;-56,13533321
5,36055;;;-55,5249444
5,36105;;;-40,57041842
5,36155;;;-26,83667007
5,36205;;;-24,0899204
5,36255;;;-21,03797632
5,36305;;;-10,66136646
5,36355;;;-7,304227978
5,36405;;;-23,17433718
5,36455;;;-43,9275569
5,36505;;;-47,28469539
5,36555;;;-32,94055823
5,36605;;;-13,71331054
5,36655;;;11,00743648
5,36705;;;44,27362692
5,36755;;;67,77359632
5,36805;;;61,36451375
5,36855;;;34,81260028
5,36905;;;19,85807431
5,36955;;;28,40351772
5,37005;;;40,61129403
5,37055;;;40,00090522
5,37104;;;32,37104502
5,37154;;;28,70871213
5,37204;;;25,04637924
5,37254;;;16,50093582
5,37304;;;12,83860293
5,37354;;;23,82560161
5,37404;;;44,57882133
5,37454;;;58,31256968
5,37504;;;57,09179205
5,37554;;;46,71518218
5,37604;;;37,55934995
5,37654;;;34,81260028
5,37704;;;35,11779469
5,37754;;;34,50740588
5,37804;;;33,28662825
5,37854;;;36,64376673
5,37904;;;46,10479337
5,37954;;;52,51387593
5,38004;;;46,71518218
5,38054;;;33,59182265
5,38104;;;30,53987858
5,38154;;;42,13726607
5,38204;;;50,07232067
5,38254;;;37,55934995
5,38304;;;15,5853526
5,38354;;;6,734714776
5,38404;;;7,955492407
5,38454;;;-7,609422386
5,38504;;;-49,42105624
5,38554;;;-91,2326901
5,38604;;;-110,1547434
5,38654;;;-112,5962986
5,38704;;;-108,0183825
5,38754;;;-89,40152365
5,38804;;;-53,99897236
5,38854;;;-22,56394836
5,38904;;;-8,219811202
5,38954;;;5,819131553
5,39004;;;31,4554618
5,39054;;;48,24115422
5,39104;;;48,85154304
5,39154;;;73,26709565
5,39204;;;151,396864
5,39254;;;236,2409094
5,39304;;;257,6045179
5,39354;;;218,8448281
5,39404;;;179,1695551
5,39454;;;161,1630851
5,39504;;;141,0202542
5,39554;;;119,3514512
5,39604;;;116,2995071
5,39654;;;99,20862031
5,39704;;;5,513937145
5,39754;;;-139,7586009
5,39804;;;-216,9727861
5,39854;;;-168,7520697
5,39904;;;-85,73919076
5,39954;;;-82,07685787
5,40004;;;-147,3884611
5,40054;;;-187,3689285
5,40104;;;-164,4793479
5,40154;;;-124,4988805
5,40204;;;-106,7976049
5,40254;;;-97,64177266
5,40304;;;-75,97296971
5,40354;;;-53,08338913
5,40404;;;-50,33663946
5,40454;;;-66,20674866
5,40504;;;-80,85608023
5,40554;;;-77,49894175
5,40604;;;-54,91455558
5,40654;;;-16,76525462
5,40704;;;43,05284929
5,40754;;;136,7475325
5,40804;;;251,5006298
5,40854;;;336,3446751
5,40904;;;343,6693409
5,40954;;;284,7668202
5,41004;;;215,4876896
5,41054;;;168,1825564
5,41104;;;128,5072834
5,41154;;;78,45540059
5,41204;;;26,26715687
5,41254;;;-21,64836514
5,41304;;;-76,88855293
5,41354;;;-133,3495184
5,41404;;;-150,1352108
5,41454;;;-105,5768273
5,41504;;;-40,26522401
5,41554;;;-17,98603225
5,41604;;;-53,99897236
5,41654;;;-116,2586315
5,41704;;;-175,1611522
5,41754;;;-218,4987581
5,41804;;;-231,6221176
5,41854;;;-204,7650098
5,41904;;;-159,5962374
5,41954;;;-136,4014624
5,42004;;;-149,8300164
5,42054;;;-177,2975131
5,42104;;;-196,5247608
5,42154;;;-203,5442321
5,42204;;;-199,5767048
5,42254;;;-189,5052894
5,42304;;;-194,9987887
5,42354;;;-234,3688673
5,42404;;;-279,5376396
5,42454;;;-278,9272508
5,42504;;;-223,687063
5,42554;;;-162,0377927
5,42604;;;-126,6352414
5,42654;;;-93,67424536
5,42704;;;-34,77172467
5,42753;;;29,31910095
5,42803;;;61,36451375
5,42853;;;62,28009698
5,42903;;;60,44893053
5,42953;;;63,50087461
5,43003;;;61,36451375
5,43053;;;56,48140323
5,43103;;;62,58529139
5,43153;;;77,23462295
5,43203;;;88,22162163
5,43253;;;93,40992656
5,43303;;;96,76706505
5,43353;;;92,18914893
5,43403;;;78,45540059
5,43453;;;69,29956835
5,43503;;;67,1632075
5,43553;;;51,90348712
5,43603;;;29,01390654
5,43653;;;54,95543119
5,43703;;;170,9293061
5,43753;;;327,1888429
5,43803;;;423,0198869
5,43853;;;417,5263875
5,43903;;;358,6238669
5,43953;;;298,5005685
5,44003;;;236,5461038
5,44053;;;157,5007522
5,44103;;;79,0657894
5,44153;;;38,16973877
5,44203;;;53,42945915
5,44253;;;111,4163966
5,44303;;;177,0331943
5,44353;;;206,026663
5,44403;;;175,5072222
